Sentence	Relation
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: @code$ for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “@phenotype$”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; @code$ for “prolapse, urethra, nos”; 05994300 for “@phenotype$”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “@phenotype$”; @code$ for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “@phenotype$”; 05994310 for “outpouching urethra (cystic)”; @code$ for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “@phenotype$”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; @code$ for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “@phenotype$”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and @code$ for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: @code$ for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “@phenotype$”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; @code$ for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “@phenotype$”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; @code$ for “sacculation, urethra”; 05994310 for “@phenotype$”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “@phenotype$”; @code$ for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “@phenotype$”; 05994320 for “diverticulum, urethral”; @code$ for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “@phenotype$”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and @code$ for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: @code$ for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “@phenotype$”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; @code$ for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “@phenotype$”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; @code$ for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “@phenotype$”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; @code$ for “outpouching urethra (cystic)”; 05994320 for “@phenotype$”; 05994710 for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “@phenotype$”; @code$ for “cyst, urethra”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “@phenotype$”; 05994710 for “cyst, urethra”; and @code$ for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: @code$ for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “@phenotype$”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; @code$ for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “@phenotype$”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; @code$ for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “@phenotype$”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; @code$ for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “@phenotype$”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; @code$ for “diverticulum, urethral”; 05994710 for “@phenotype$”; and 05994712 for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: 05994110 for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “@phenotype$”; and @code$ for “cyst, urethral gland.”	3
7 Another search was also performed using the following Hospital International Classification of Diseases Adapted codes: @code$ for “rupture, urethra, nontraumatic”; 05994210 for “prolapse, urethra, nos”; 05994300 for “sacculation, urethra”; 05994310 for “outpouching urethra (cystic)”; 05994320 for “diverticulum, urethral”; 05994710 for “cyst, urethra”; and 05994712 for “@phenotype$.”	3
