Sentence	Relation
the subjects were selected based on their @phenotype$ diagnosis , assigned the @coding_system$ code n86 .	0
the subjects were selected based on their @phenotype$ diagnosis , assigned the icpc - 2 code @code$ .	2
the subjects were selected based on their multiple sclerosis diagnosis , assigned the @coding_system$ code @code$ .	1
we examined records of patients diagnosed with @phenotype$ using the @coding_system$ code e84 .	0
we examined records of patients diagnosed with @phenotype$ using the icd - 10 code @code$ .	2
we examined records of patients diagnosed with cystic fibrosis using the @coding_system$ code @code$ .	1
the analysis included patients with @phenotype$ labelled with @coding_system$ code 69896004 .	0
the analysis included patients with @phenotype$ labelled with snomed ct code @code$ .	2
the analysis included patients with rheumatoid arthritis labelled with @coding_system$ code @code$ .	1
we found a correlation between @phenotype$ diagnosis using the @coding_system$ code 555 . 9 and increased mortality risk .	0
we found a correlation between @phenotype$ diagnosis using the icd - 9 code @code$ and increased mortality risk .	2
we found a correlation between inflammatory bowel disease diagnosis using the @coding_system$ code @code$ and increased mortality risk .	1
physicians reported cases of @phenotype$ with the @coding_system$ code m32 , indicating a potential environmental exposure .	0
physicians reported cases of @phenotype$ with the icd - 10 code @code$ , indicating a potential environmental exposure .	2
physicians reported cases of systemic lupus erythematosus with the @coding_system$ code @code$ , indicating a potential environmental exposure .	1
we calculated the prevalence of @phenotype$ using the @coding_system$ code 720 . 0 in our cohort study .	0
we calculated the prevalence of @phenotype$ using the icd - 9 code @code$ in our cohort study .	2
we calculated the prevalence of ankylosing spondylitis using the @coding_system$ code @code$ in our cohort study .	1
the patient demographic consisted of individuals with a clinical diagnosis of @phenotype$ according to the @coding_system$ code 300 . 3 .	0
the patient demographic consisted of individuals with a clinical diagnosis of @phenotype$ according to the dsm - 5 code @code$ .	2
the patient demographic consisted of individuals with a clinical diagnosis of obsessive - compulsive disorder according to the @coding_system$ code @code$ .	1
the patient was diagnosed with @phenotype$ identified through the @coding_system$ code c25 .	0
the patient was diagnosed with @phenotype$ identified through the icd - 10 code @code$ .	2
the patient was diagnosed with pancreatic cancer identified through the @coding_system$ code @code$ .	1
we observed a significant number of @phenotype$ patients with @coding_system$ code g60 . 0 in our data .	0
we observed a significant number of @phenotype$ patients with icd - 10 code @code$ in our data .	2
we observed a significant number of charcot - marie - tooth disease patients with @coding_system$ code @code$ in our data .	1
the patient presented symptoms indicative of @phenotype$ with a corresponding @coding_system$ code of 84757009 .	0
the patient presented symptoms indicative of @phenotype$ with a corresponding snomed ct code of @code$ .	2
the patient presented symptoms indicative of epilepsy with a corresponding @coding_system$ code of @code$ .	1
cases of @phenotype$ were identified using the @coding_system$ code k56 as part of a larger epidemiological study .	0
cases of @phenotype$ were identified using the icd - 10 code @code$ as part of a larger epidemiological study .	2
cases of bowel obstruction were identified using the @coding_system$ code @code$ as part of a larger epidemiological study .	1
we found an association between @phenotype$ and patients with the @coding_system$ code m80 .	0
we found an association between @phenotype$ and patients with the icd - 10 code @code$ .	2
we found an association between osteoporosis and patients with the @coding_system$ code @code$ .	1
the study included subjects with a confirmed diagnosis of @phenotype$ using @coding_system$ code g12 . 2 .	0
the study included subjects with a confirmed diagnosis of @phenotype$ using icd - 10 code @code$ .	2
the study included subjects with a confirmed diagnosis of amyotrophic lateral sclerosis using @coding_system$ code @code$ .	1
the patient displayed clinical symptoms of @phenotype$ and was assigned the @coding_system$ code g25 . 0 .	0
the patient displayed clinical symptoms of @phenotype$ and was assigned the icd - 10 code @code$ .	2
the patient displayed clinical symptoms of essential tremor and was assigned the @coding_system$ code @code$ .	1
the genetic analysis focused on individuals with @phenotype$ identified by the @coding_system$ code q90 .	0
the genetic analysis focused on individuals with @phenotype$ identified by the icd - 10 code @code$ .	2
the genetic analysis focused on individuals with down syndrome identified by the @coding_system$ code @code$ .	1
the study investigated the role of environmental factors in the onset of @phenotype$ using the @coding_system$ code k50 .	0
the study investigated the role of environmental factors in the onset of @phenotype$ using the icd - 10 code @code$ .	2
the study investigated the role of environmental factors in the onset of crohn ' s disease using the @coding_system$ code @code$ .	1
we identified a cluster of @phenotype$ cases using the @coding_system$ code j18 . 9 and examined the impact on the local health system .	0
we identified a cluster of @phenotype$ cases using the icd - 10 code @code$ and examined the impact on the local health system .	2
we identified a cluster of pneumonia cases using the @coding_system$ code @code$ and examined the impact on the local health system .	1
the patient was diagnosed with a @phenotype$ and given the @coding_system$ code s14 . 1 .	0
the patient was diagnosed with a @phenotype$ and given the icd - 10 code @code$ .	2
the patient was diagnosed with a spinal cord injury and given the @coding_system$ code @code$ .	1
we observed a significant number of @phenotype$ cases coded as @code$ in the icd - 10 system .	2
we observed a significant number of @phenotype$ cases coded as c34 in the @coding_system$ system .	0
we observed a significant number of lung cancer cases coded as @code$ in the @coding_system$ system .	1
the prevalence of @phenotype$ in our population was determined using the @coding_system$ code m79 . 7 .	0
the prevalence of @phenotype$ in our population was determined using the icd - 10 code @code$ .	2
the prevalence of fibromyalgia in our population was determined using the @coding_system$ code @code$ .	1
patients were eligible for the trial if they had a diagnosis of @phenotype$ corresponding to the @coding_system$ code j84 . 1 .	0
patients were eligible for the trial if they had a diagnosis of @phenotype$ corresponding to the icd - 10 code @code$ .	2
patients were eligible for the trial if they had a diagnosis of idiopathic pulmonary fibrosis corresponding to the @coding_system$ code @code$ .	1
the study included patients with @phenotype$ who were assigned the @coding_system$ code l40 .	0
the study included patients with @phenotype$ who were assigned the icd - 10 code @code$ .	2
the study included patients with psoriasis who were assigned the @coding_system$ code @code$ .	1
the primary endpoint was the incidence of @phenotype$ identified by the @coding_system$ code 425 . 4 among the treated and untreated cohorts .	0
the primary endpoint was the incidence of @phenotype$ identified by the icd - 9 code @code$ among the treated and untreated cohorts .	2
the primary endpoint was the incidence of cardiomyopathy identified by the @coding_system$ code @code$ among the treated and untreated cohorts .	1
the research focused on the genetic components of @phenotype$ using the @coding_system$ code e66 . 9 as the primary inclusion criterion .	0
the research focused on the genetic components of @phenotype$ using the icd - 10 code @code$ as the primary inclusion criterion .	2
the research focused on the genetic components of obesity using the @coding_system$ code @code$ as the primary inclusion criterion .	1
we examined the mental health records of patients diagnosed with @phenotype$ using the @coding_system$ code 309 . 81 .	0
we examined the mental health records of patients diagnosed with @phenotype$ using the dsm - 5 code @code$ .	2
we examined the mental health records of patients diagnosed with post - traumatic stress disorder using the @coding_system$ code @code$ .	1
the patient cohort included individuals with @phenotype$ coded as @code$ in the icd - 10 system .	2
